time
0.000215
0.001840
0.000174
0.000289
0.000118
0.000180
0.000145
0.000157
0.000165
0.000170
0.000613
0.000349
0.001737
0.000352
0.000191
0.000172
0.000154
0.000190
0.000152
0.000147
0.000153
