time
0.004699
0.000297
0.000305
0.000349
0.000523
0.000418
0.000448
0.000591
0.000508
0.000489
0.001496
0.000794
0.000368
0.000348
0.000442
0.001202
0.000237
0.000321
0.000504
0.000425
0.000444
