time
0.000520
0.000422
0.000316
0.000195
0.000263
0.000364
0.000306
0.000292
0.000288
0.000294
0.001242
0.001429
0.003245
0.000330
0.000289
0.000331
0.000300
0.000252
0.001288
0.000624
0.000298
