time
0.007723
0.004722
0.000479
0.000581
0.000793
0.000408
0.000418
0.000783
0.000619
0.002212
0.000503
0.000511
0.000543
0.000613
0.000753
0.001926
0.000925
0.000280
0.001063
0.000482
0.000492
