time
0.000343
0.000205
0.000090
0.000106
0.000104
0.000109
0.000113
0.000106
0.000103
0.000109
0.000112
0.000166
0.000107
0.000105
0.000929
0.000535
0.000339
0.003058
0.000190
0.000151
0.000146
